1-T-8/T-7;1-T-8/T-6;1-T-8/T-5;1-T-8/T-4;1-T-8/T-3;1-T-8/T-2;1-T-8/T-1;1-T-8/T0;1-T-8/T1;1-T-8/T2;1-T-8/T3;1-T-8/T4;1-T-8/T5;1-T-8/T6;1-T-8/T7;1-T-8/T8;1-T-8/T9;1-T-8/T10;1-T-8/T11;1-T-8/T12;1-T-8/T13;1-T-8/T14;1-T-8/T15;1-T-8/T16;1-T-8/T17;1-T-8/T18;1-T-8/T19;1-T-8/T20;1-T-8/T21;1-T-8/T22;1-T-8/T23;1-T-7/T-6;1-T-7/T-5;1-T-7/T-4;1-T-7/T-3;1-T-7/T-2;1-T-7/T-1;1-T-7/T0;1-T-7/T1;1-T-7/T2;1-T-7/T3;1-T-7/T4;1-T-7/T5;1-T-7/T6;1-T-7/T7;1-T-7/T8;1-T-7/T9;1-T-7/T10;1-T-7/T11;1-T-7/T12;1-T-7/T13;1-T-7/T14;1-T-7/T15;1-T-7/T16;1-T-7/T17;1-T-7/T18;1-T-7/T19;1-T-7/T20;1-T-7/T21;1-T-7/T22;1-T-7/T23;1-T-6/T-5;1-T-6/T-4;1-T-6/T-3;1-T-6/T-2;1-T-6/T-1;1-T-6/T0;1-T-6/T1;1-T-6/T2;1-T-6/T3;1-T-6/T4;1-T-6/T5;1-T-6/T6;1-T-6/T7;1-T-6/T8;1-T-6/T9;1-T-6/T10;1-T-6/T11;1-T-6/T12;1-T-6/T13;1-T-6/T14;1-T-6/T15;1-T-6/T16;1-T-6/T17;1-T-6/T18;1-T-6/T19;1-T-6/T20;1-T-6/T21;1-T-6/T22;1-T-6/T23;1-T-5/T-4;1-T-5/T-3;1-T-5/T-2;1-T-5/T-1;1-T-5/T0;1-T-5/T1;1-T-5/T2;1-T-5/T3;1-T-5/T4;1-T-5/T5;1-T-5/T6;1-T-5/T7;1-T-5/T8;1-T-5/T9;1-T-5/T10;1-T-5/T11;1-T-5/T12;1-T-5/T13;1-T-5/T14;1-T-5/T15;1-T-5/T16;1-T-5/T17;1-T-5/T18;1-T-5/T19;1-T-5/T20;1-T-5/T21;1-T-5/T22;1-T-5/T23;1-T-4/T-3;1-T-4/T-2;1-T-4/T-1;1-T-4/T0;1-T-4/T1;1-T-4/T2;1-T-4/T3;1-T-4/T4;1-T-4/T5;1-T-4/T6;1-T-4/T7;1-T-4/T8;1-T-4/T9;1-T-4/T10;1-T-4/T11;1-T-4/T12;1-T-4/T13;1-T-4/T14;1-T-4/T15;1-T-4/T16;1-T-4/T17;1-T-4/T18;1-T-4/T19;1-T-4/T20;1-T-4/T21;1-T-4/T22;1-T-4/T23;1-T-3/T-2;1-T-3/T-1;1-T-3/T0;1-T-3/T1;1-T-3/T2;1-T-3/T3;1-T-3/T4;1-T-3/T5;1-T-3/T6;1-T-3/T7;1-T-3/T8;1-T-3/T9;1-T-3/T10;1-T-3/T11;1-T-3/T12;1-T-3/T13;1-T-3/T14;1-T-3/T15;1-T-3/T16;1-T-3/T17;1-T-3/T18;1-T-3/T19;1-T-3/T20;1-T-3/T21;1-T-3/T22;1-T-3/T23;1-T-2/T-1;1-T-2/T0;1-T-2/T1;1-T-2/T2;1-T-2/T3;1-T-2/T4;1-T-2/T5;1-T-2/T6;1-T-2/T7;1-T-2/T8;1-T-2/T9;1-T-2/T10;1-T-2/T11;1-T-2/T12;1-T-2/T13;1-T-2/T14;1-T-2/T15;1-T-2/T16;1-T-2/T17;1-T-2/T18;1-T-2/T19;1-T-2/T20;1-T-2/T21;1-T-2/T22;1-T-2/T23;1-T-1/T0;1-T-1/T1;1-T-1/T2;1-T-1/T3;1-T-1/T4;1-T-1/T5;1-T-1/T6;1-T-1/T7;1-T-1/T8;1-T-1/T9;1-T-1/T10;1-T-1/T11;1-T-1/T12;1-T-1/T13;1-T-1/T14;1-T-1/T15;1-T-1/T16;1-T-1/T17;1-T-1/T18;1-T-1/T19;1-T-1/T20;1-T-1/T21;1-T-1/T22;1-T-1/T23;1-T0/T1;1-T0/T2;1-T0/T3;1-T0/T4;1-T0/T5;1-T0/T6;1-T0/T7;1-T0/T8;1-T0/T9;1-T0/T10;1-T0/T11;1-T0/T12;1-T0/T13;1-T0/T14;1-T0/T15;1-T0/T16;1-T0/T17;1-T0/T18;1-T0/T19;1-T0/T20;1-T0/T21;1-T0/T22;1-T0/T23;1-T1/T2;1-T1/T3;1-T1/T4;1-T1/T5;1-T1/T6;1-T1/T7;1-T1/T8;1-T1/T9;1-T1/T10;1-T1/T11;1-T1/T12;1-T1/T13;1-T1/T14;1-T1/T15;1-T1/T16;1-T1/T17;1-T1/T18;1-T1/T19;1-T1/T20;1-T1/T21;1-T1/T22;1-T1/T23;1-T2/T3;1-T2/T4;1-T2/T5;1-T2/T6;1-T2/T7;1-T2/T8;1-T2/T9;1-T2/T10;1-T2/T11;1-T2/T12;1-T2/T13;1-T2/T14;1-T2/T15;1-T2/T16;1-T2/T17;1-T2/T18;1-T2/T19;1-T2/T20;1-T2/T21;1-T2/T22;1-T2/T23;1-T3/T4;1-T3/T5;1-T3/T6;1-T3/T7;1-T3/T8;1-T3/T9;1-T3/T10;1-T3/T11;1-T3/T12;1-T3/T13;1-T3/T14;1-T3/T15;1-T3/T16;1-T3/T17;1-T3/T18;1-T3/T19;1-T3/T20;1-T3/T21;1-T3/T22;1-T3/T23;1-T4/T5;1-T4/T6;1-T4/T7;1-T4/T8;1-T4/T9;1-T4/T10;1-T4/T11;1-T4/T12;1-T4/T13;1-T4/T14;1-T4/T15;1-T4/T16;1-T4/T17;1-T4/T18;1-T4/T19;1-T4/T20;1-T4/T21;1-T4/T22;1-T4/T23;1-T5/T6;1-T5/T7;1-T5/T8;1-T5/T9;1-T5/T10;1-T5/T11;1-T5/T12;1-T5/T13;1-T5/T14;1-T5/T15;1-T5/T16;1-T5/T17;1-T5/T18;1-T5/T19;1-T5/T20;1-T5/T21;1-T5/T22;1-T5/T23;1-T6/T7;1-T6/T8;1-T6/T9;1-T6/T10;1-T6/T11;1-T6/T12;1-T6/T13;1-T6/T14;1-T6/T15;1-T6/T16;1-T6/T17;1-T6/T18;1-T6/T19;1-T6/T20;1-T6/T21;1-T6/T22;1-T6/T23;1-T7/T8;1-T7/T9;1-T7/T10;1-T7/T11;1-T7/T12;1-T7/T13;1-T7/T14;1-T7/T15;1-T7/T16;1-T7/T17;1-T7/T18;1-T7/T19;1-T7/T20;1-T7/T21;1-T7/T22;1-T7/T23;1-T8/T9;1-T8/T10;1-T8/T11;1-T8/T12;1-T8/T13;1-T8/T14;1-T8/T15;1-T8/T16;1-T8/T17;1-T8/T18;1-T8/T19;1-T8/T20;1-T8/T21;1-T8/T22;1-T8/T23;1-T9/T10;1-T9/T11;1-T9/T12;1-T9/T13;1-T9/T14;1-T9/T15;1-T9/T16;1-T9/T17;1-T9/T18;1-T9/T19;1-T9/T20;1-T9/T21;1-T9/T22;1-T9/T23;1-T10/T11;1-T10/T12;1-T10/T13;1-T10/T14;1-T10/T15;1-T10/T16;1-T10/T17;1-T10/T18;1-T10/T19;1-T10/T20;1-T10/T21;1-T10/T22;1-T10/T23;1-T11/T12;1-T11/T13;1-T11/T14;1-T11/T15;1-T11/T16;1-T11/T17;1-T11/T18;1-T11/T19;1-T11/T20;1-T11/T21;1-T11/T22;1-T11/T23;1-T12/T13;1-T12/T14;1-T12/T15;1-T12/T16;1-T12/T17;1-T12/T18;1-T12/T19;1-T12/T20;1-T12/T21;1-T12/T22;1-T12/T23;1-T13/T14;1-T13/T15;1-T13/T16;1-T13/T17;1-T13/T18;1-T13/T19;1-T13/T20;1-T13/T21;1-T13/T22;1-T13/T23;1-T14/T15;1-T14/T16;1-T14/T17;1-T14/T18;1-T14/T19;1-T14/T20;1-T14/T21;1-T14/T22;1-T14/T23;1-T15/T16;1-T15/T17;1-T15/T18;1-T15/T19;1-T15/T20;1-T15/T21;1-T15/T22;1-T15/T23;1-T16/T17;1-T16/T18;1-T16/T19;1-T16/T20;1-T16/T21;1-T16/T22;1-T16/T23;1-T17/T18;1-T17/T19;1-T17/T20;1-T17/T21;1-T17/T22;1-T17/T23;1-T18/T19;1-T18/T20;1-T18/T21;1-T18/T22;1-T18/T23;1-T19/T20;1-T19/T21;1-T19/T22;1-T19/T23;1-T20/T21;1-T20/T22;1-T20/T23;1-T21/T22;1-T21/T23;1-T22/T23
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0323741007194244;0.0594405594405594;0.112211221122112;0.199404761904762;0.260989010989011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.027972027972028;0.0825082508250825;0.172619047619048;0.236263736263736;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0561056105610561;0.148809523809524;0.214285714285714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0982142857142857;0.167582417582418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.076923076923077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0685714285714286;0.146596858638743;0.220095693779904;0.278761061946903;0.348;0.396296296296296;0.428070175438597;0.467320261437909;0.493788819875776;0.509036144578313;0.53954802259887;0.552197802197802;0.55945945945946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0837696335078534;0.162679425837321;0.225663716814159;0.3;0.351851851851852;0.385964912280702;0.428104575163399;0.456521739130435;0.47289156626506;0.505649717514124;0.519230769230769;0.527027027027027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0861244019138756;0.154867256637168;0.236;0.292592592592593;0.329824561403509;0.375816993464052;0.406832298136646;0.424698795180723;0.46045197740113;0.475274725274725;0.483783783783784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0752212389380531;0.164;0.225925925925926;0.266666666666667;0.316993464052288;0.350931677018634;0.370481927710843;0.409604519774011;0.425824175824176;0.435135135135135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0960000000000001;0.162962962962963;0.207017543859649;0.261437908496732;0.298136645962733;0.319277108433735;0.361581920903955;0.379120879120879;0.389189189189189;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0740740740740742;0.12280701754386;0.183006535947712;0.22360248447205;0.246987951807229;0.293785310734463;0.313186813186813;0.324324324324324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0526315789473684;0.117647058823529;0.161490683229814;0.186746987951807;0.23728813559322;0.258241758241758;0.27027027027027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0686274509803921;0.114906832298137;0.141566265060241;0.194915254237288;0.217032967032967;0.22972972972973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0496894409937889;0.0783132530120482;0.135593220338983;0.159340659340659;0.172972972972973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0301204819277108;0.0903954802259886;0.115384615384615;0.12972972972973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0621468926553673;0.0879120879120879;0.102702702702703;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0274725274725275;0.0432432432432432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0162162162162163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.10989010989011;0.0795454545454545;0.0385756676557863;0.0470588235294117;0.0689655172413792;0.0847457627118644;0.138297872340425;0.203931203931204;0.235849056603774;0.25858123569794;0.28;0.31063829787234;0.320754716981132;0.327800829875519;0.352;0.372093023255814;0.394392523364486;0.403314917127072;0.420393559928444;0.439446366782007;0.449915110356536;0.470588235294118;0.474025974025974;0.479935794542536;-0.0340909090909092;-0.0801186943620178;-0.0705882352941176;-0.0459770114942528;-0.0282485875706215;0.0319148936170212;0.105651105651106;0.141509433962264;0.167048054919908;0.191111111111111;0.225531914893617;0.236897274633124;0.244813278008299;0.272;0.294573643410853;0.319626168224299;0.329650092081031;0.348837209302326;0.370242214532872;0.382003395585738;0.405228758169935;0.409090909090909;0.415730337078652;-0.0445103857566764;-0.0352941176470589;-0.0114942528735633;0.00564971751412435;0.0638297872340425;0.135135135135135;0.169811320754717;0.194508009153318;0.217777777777778;0.251063829787234;0.262054507337526;0.269709543568465;0.296;0.317829457364341;0.342056074766355;0.351749539594843;0.370304114490161;0.391003460207612;0.402376910016978;0.42483660130719;0.428571428571429;0.434991974317817;0.00882352941176467;0.0316091954022988;0.0480225988700564;0.103723404255319;0.171990171990172;0.205188679245283;0.22883295194508;0.251111111111111;0.282978723404255;0.293501048218029;0.300829875518672;0.326;0.346899224806202;0.370093457943925;0.379373848987109;0.397137745974955;0.416955017301038;0.427843803056027;0.449346405228758;0.452922077922078;0.459069020866774;0.0229885057471264;0.0395480225988701;0.0957446808510638;0.164619164619165;0.19811320754717;0.221967963386728;0.244444444444444;0.276595744680851;0.287211740041929;0.294605809128631;0.32;0.34108527131783;0.364485981308411;0.373848987108656;0.391771019677996;0.411764705882353;0.422750424448217;0.444444444444444;0.448051948051948;0.454253611556982;0.0169491525423729;0.0744680851063829;0.144963144963145;0.179245283018868;0.203661327231121;0.226666666666667;0.259574468085106;0.270440251572327;0.278008298755187;0.304;0.325581395348837;0.349532710280374;0.359116022099447;0.377459749552773;0.397923875432526;0.409168081494058;0.431372549019608;0.435064935064935;0.441412520064206;0.0585106382978723;0.13022113022113;0.165094339622642;0.189931350114417;0.213333333333333;0.246808510638298;0.257861635220126;0.265560165975104;0.292;0.313953488372093;0.338317757009346;0.348066298342541;0.366726296958855;0.387543252595156;0.398981324278438;0.42156862745098;0.425324675324675;0.431781701444623;0.0761670761670763;0.113207547169811;0.139588100686499;0.164444444444445;0.2;0.211740041928721;0.219917012448133;0.248;0.271317829457364;0.297196261682243;0.307550644567219;0.32737030411449;0.349480968858132;0.361629881154499;0.38562091503268;0.38961038961039;0.396468699839486;0.0400943396226415;0.068649885583524;0.0955555555555555;0.134042553191489;0.146750524109015;0.155601659751037;0.186;0.211240310077519;0.239252336448598;0.250460405156538;0.271914132379249;0.295847750865052;0.308998302207131;0.334967320261438;0.339285714285714;0.346709470304976;0.0297482837528604;0.0577777777777777;0.0978723404255319;0.111111111111111;0.120331950207469;0.152;0.178294573643411;0.207476635514019;0.21915285451197;0.241502683363148;0.26643598615917;0.280135823429542;0.30718954248366;0.311688311688312;0.319422150882825;0.0288888888888889;0.0702127659574469;0.0838574423480083;0.0933609958506224;0.126;0.153100775193798;0.183177570093458;0.195211786372007;0.21824686940966;0.243944636678201;0.258064516129032;0.285947712418301;0.290584415584416;0.298555377207063;0.0425531914893618;0.0566037735849055;0.066390041493776;0.1;0.127906976744186;0.158878504672897;0.171270718232044;0.194991055456172;0.221453287197232;0.235993208828523;0.264705882352941;0.26948051948052;0.2776886035313;0.0146750524109014;0.024896265560166;0.0599999999999999;0.0891472868217054;0.121495327102804;0.134438305709024;0.159212880143113;0.186851211072664;0.202037351443124;0.23202614379085;0.237012987012987;0.245585874799358;0.0103734439834027;0.046;0.0755813953488373;0.108411214953271;0.121546961325967;0.146690518783542;0.174740484429066;0.190152801358234;0.220588235294118;0.225649350649351;0.234349919743178;0.0359999999999999;0.0658914728682171;0.0990654205607475;0.112338858195212;0.137745974955277;0.166089965397924;0.181663837011884;0.212418300653595;0.217532467532467;0.226324237560193;0.0310077519379846;0.0654205607476634;0.0791896869244935;0.105545617173524;0.134948096885813;0.151103565365025;0.183006535947712;0.188311688311688;0.197431781701445;0.0355140186915887;0.0497237569060772;0.0769230769230769;0.107266435986159;0.123938879456706;0.156862745098039;0.162337662337662;0.171749598715891;0.0147329650092081;0.0429338103756709;0.0743944636678202;0.0916808149405772;0.125816993464052;0.131493506493507;0.141252006420546;0.0286225402504473;0.0605536332179931;0.0780984719864176;0.112745098039216;0.118506493506494;0.128410914927769;0.0328719723183392;0.0509337860780984;0.0866013071895425;0.0925324675324676;0.102728731942215;0.0186757215619694;0.0555555555555556;0.0616883116883117;0.07223113964687;0.0375816993464053;0.0438311688311689;0.0545746388443019;0.00649350649350655;0.0176565008025683;0.0112359550561798
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.147260273972603;0.141379310344828;0.129370629370629;0.135416666666667;0.13840830449827;0.186274509803921;0.226708074534161;0.229102167182663;0.269794721407625;0.312154696132597;0.330645161290323;0.374371859296482;0.40855106888361;0.462203023758099;0.476890756302521;0.497983870967742;0.513671875;0.528409090909091;0.539741219963031;0.553763440860215;0.554561717352415;0.55929203539823;0.566202090592334;0.572898799313894;NA;NA;NA;NA;NA;-0.00689655172413794;-0.020979020979021;-0.0138888888888888;-0.0103806228373702;0.0457516339869282;0.0931677018633541;0.0959752321981424;0.143695014662757;0.193370165745856;0.21505376344086;0.266331658291457;0.306413301662708;0.369330453563715;0.386554621848739;0.411290322580645;0.4296875;0.446969696969697;0.460258780036969;0.476702508960574;0.477638640429338;0.483185840707965;0.491289198606272;0.499142367066895;NA;NA;NA;NA;NA;-0.013986013986014;-0.00694444444444442;-0.00346020761245658;0.0522875816993464;0.0993788819875777;0.102167182662539;0.149560117302053;0.198895027624309;0.220430107526882;0.271356783919598;0.311163895486936;0.373650107991361;0.390756302521008;0.415322580645161;0.43359375;0.450757575757576;0.463955637707948;0.480286738351254;0.481216457960644;0.486725663716814;0.494773519163763;0.502572898799314;NA;NA;NA;NA;NA;0.00694444444444442;0.0103806228373703;0.0653594771241831;0.111801242236025;0.114551083591331;0.161290322580645;0.209944751381215;0.231182795698925;0.281407035175879;0.320665083135392;0.382289416846652;0.399159663865546;0.423387096774194;0.44140625;0.458333333333333;0.471349353049908;0.487455197132617;0.488372093023256;0.493805309734513;0.501742160278746;0.509433962264151;NA;NA;NA;NA;NA;0.0034602076124568;0.0588235294117647;0.105590062111801;0.108359133126935;0.155425219941349;0.204419889502762;0.225806451612903;0.276381909547739;0.315914489311164;0.377969762419006;0.394957983193277;0.419354838709677;0.4375;0.454545454545455;0.467652495378928;0.483870967741935;0.48479427549195;0.490265486725664;0.498257839721254;0.506003430531732;NA;NA;NA;NA;NA;0.0555555555555556;0.102484472049689;0.105263157894737;0.152492668621701;0.201657458563536;0.223118279569892;0.273869346733668;0.31353919239905;0.375809935205184;0.392857142857143;0.417338709677419;0.435546875;0.452651515151515;0.465804066543438;0.482078853046595;0.483005366726297;0.488495575221239;0.496515679442509;0.504288164665523;NA;NA;NA;NA;NA;0.0496894409937889;0.0526315789473684;0.102639296187683;0.154696132596685;0.17741935483871;0.231155778894472;0.273159144893112;0.339092872570194;0.357142857142857;0.383064516129032;0.40234375;0.420454545454546;0.434380776340111;0.451612903225806;0.452593917710197;0.458407079646018;0.466898954703833;0.475128644939966;NA;NA;NA;NA;NA;0.00309597523219807;0.0557184750733137;0.110497237569061;0.134408602150538;0.190954773869347;0.235154394299287;0.304535637149028;0.323529411764706;0.350806451612903;0.37109375;0.390151515151515;0.404805914972274;0.422939068100358;0.42397137745975;0.430088495575221;0.439024390243902;0.447684391080617;NA;NA;NA;NA;NA;0.0527859237536658;0.107734806629834;0.131720430107527;0.188442211055276;0.232779097387173;0.302375809935205;0.321428571428571;0.348790322580645;0.369140625;0.388257575757576;0.402957486136784;0.421146953405018;0.422182468694097;0.428318584070796;0.437282229965157;0.445969125214408;NA;NA;NA;NA;NA;0.0580110497237569;0.0833333333333334;0.14321608040201;0.190023752969121;0.263498920086393;0.283613445378151;0.3125;0.333984375;0.354166666666667;0.369685767097967;0.388888888888889;0.389982110912343;0.39646017699115;0.405923344947735;0.415094339622642;NA;NA;NA;NA;NA;0.0268817204301075;0.0904522613065326;0.140142517814727;0.218142548596112;0.239495798319328;0.270161290322581;0.29296875;0.314393939393939;0.33086876155268;0.351254480286738;0.352415026833631;0.35929203539823;0.369337979094077;0.379073756432247;NA;NA;NA;NA;NA;0.0653266331658291;0.116389548693587;0.196544276457883;0.218487394957983;0.25;0.2734375;0.295454545454545;0.312384473197782;0.333333333333333;0.334525939177102;0.341592920353982;0.35191637630662;0.361921097770154;NA;NA;NA;NA;NA;0.0546318289786223;0.140388768898488;0.163865546218487;0.19758064516129;0.22265625;0.246212121212121;0.264325323475046;0.28673835125448;0.288014311270125;0.295575221238938;0.306620209059233;0.317324185248714;NA;NA;NA;NA;NA;0.0907127429805615;0.115546218487395;0.151209677419355;0.177734375;0.202651515151515;0.22181146025878;0.245519713261649;0.246869409660107;0.254867256637168;0.266550522648084;0.277873070325901;NA;NA;NA;NA;NA;0.0273109243697479;0.0665322580645161;0.095703125;0.123106060606061;0.144177449168207;0.170250896057348;0.171735241502683;0.180530973451328;0.193379790940767;0.205831903945112;NA;NA;NA;NA;NA;0.0403225806451614;0.0703125000000001;0.0984848484848486;0.120147874306839;0.146953405017921;0.148479427549195;0.157522123893805;0.170731707317073;0.183533447684391;NA;NA;NA;NA;NA;0.03125;0.0606060606060607;0.0831792975970426;0.111111111111111;0.112701252236136;0.12212389380531;0.13588850174216;0.149228130360206;NA;NA;NA;NA;NA;0.0303030303030303;0.0536044362292052;0.0824372759856631;0.0840787119856887;0.0938053097345133;0.10801393728223;0.121783876500858;NA;NA;NA;NA;NA;0.0240295748613678;0.053763440860215;0.0554561717352414;0.0654867256637168;0.0801393728222997;0.0943396226415094;NA;NA;NA;NA;NA;0.0304659498207885;0.0322003577817531;0.0424778761061947;0.0574912891986062;0.0720411663807891;NA;NA;NA;NA;NA;0.00178890876565296;0.0123893805309735;0.0278745644599303;0.0428816466552315;NA;NA;NA;NA;NA;0.0106194690265488;0.0261324041811847;0.0411663807890223;NA;NA;NA;NA;NA;0.0156794425087108;0.0308747855917667;NA;NA;NA;NA;NA;0.0154373927958833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
